vol_id,page_seq,entity,type
mdp.39015003636167,246,He,PERSON
mdp.39015063978962,41,he,PERSON
uc1.b4368522,10,Dag Hammarskjold Plaza New York,LOCATION
hvd.hn3hhr,69,Allan,PERSON
mdp.39015035342958,297,she,PERSON
mdp.39015015209623,311,him,PERSON
txu.059173005430726,180,Asians,MISC
mdp.39015059415839,385,Bob,PERSON
mdp.39015016415658,110,He,PERSON
mdp.39015002215245,157,he,PERSON
mdp.39015038025527,60,her,PERSON
nnc1.50042178,30,him,PERSON
uc1.31822013860861,160,he,PERSON
uc1.$b119911,348,his,PERSON
uc1.$b102361,259,she,PERSON
uc2.ark:/13960/t17m04p6z,187,Meg,PERSON
mdp.39015003635185,101,him,PERSON
mdp.39015001511172,152,him,PERSON
uc1.b4095384,175,him,PERSON
mdp.39015041189922,113,him,PERSON
uc1.$b63731,216,Paula,PERSON
mdp.39015040104955,178,her,PERSON
mdp.39015046882232,170,Parnell,PERSON
uc1.32106007393728,101,his,PERSON
osu.32435055405872,71,Turner,ORGANIZATION
mdp.39015002741620,264,Caribbea,LOCATION
mdp.39015004184241,152,Keesha,PERSON
dul1.ark:/13960/t6vx6fj7q,259,his,PERSON
uc1.b3273229,265,Don,PERSON
mdp.39015025358220,78,B. You,MISC
mdp.39015014859253,27,Michael,PERSON
mdp.39015001520702,22,her,PERSON
hvd.hn3hhr,88,her,PERSON
txu.059173005430726,599,she,PERSON
mdp.39015018046923,231,Negro,MISC
mdp.39015012214691,154,Richmond,LOCATION
uc1.$b102361,59,she,PERSON
mdp.39015016414768,132,her,PERSON
uc1.32106007393728,433,He,PERSON
mdp.39015021862308,220,her,PERSON
nc01.ark:/13960/t9t16484h,69,his,PERSON
mdp.39015059415839,67,Le Baron,PERSON
mdp.39015040116777,312,Marda,PERSON
mdp.39015001520603,255,He,PERSON
mdp.39015014862471,172,his,PERSON
mdp.39015014135811,273,He,PERSON
umn.31951001812203j,183,Negro,MISC
mdp.39015053394667,56,Don,PERSON
mdp.39015002216789,109,he,PERSON
osu.32435055405872,87,Sam,PERSON
mdp.39015066059711,155,Harry,PERSON
uc1.32106010537014,174,he,PERSON
dul1.ark:/13960/t6vx6fj7q,172,her,PERSON
mdp.39015020712173,69,she,PERSON
mdp.39015030113016,446,he,PERSON
uc1.32106007387381,135,Bledsoe,PERSON
nc01.ark:/13960/t3mw3rp2b,20,Bull,ORGANIZATION
mdp.39015001520603,26,She,PERSON
emu.10002350164,245,his,PERSON
mdp.39015033255236,108,He,PERSON
miun.aat2524.0001.001,144,She,PERSON
uc1.$b799168,85,he,PERSON
txu.059173005430726,167,French,MISC
uc2.ark:/13960/t6k06z120,152,his,PERSON
mdp.39015020712173,114,Lissie,PERSON
emu.010001070551,323,he,PERSON
uc1.b4397888,128,she,PERSON
mdp.39015001520702,230,her,PERSON
uc1.b3435067,229,He,PERSON
miun.afb3853.0001.001,239,her,PERSON
uc1.b2839282,65,He,PERSON
uc1.$b799792,244,him,PERSON
uc1.$b120117,216,her,PERSON
uc2.ark:/13960/t7dr2rd9m,76,her,PERSON
uc1.32106002158183,229,He,PERSON
mdp.39015057621065,140,Venus,PERSON
uva.x000457192,223,Melissa,PERSON
mdp.39015047473577,177,her,PERSON
uc1.b4397888,42,Bonnie Field,PERSON
mdp.39015014862471,335,Morgan,PERSON
mdp.39015038025527,270,she,PERSON
uc1.b4097270,201,Martha,PERSON
mdp.39015014862471,283,him,PERSON
mdp.39015073495692,109,He,PERSON
mdp.39015034312598,300,Rodina,PERSON
uc1.32106008091461,56,he,PERSON
txu.059173022944752,180,afternoon,TIME
mdp.39015053394543,241,Her,PERSON
mdp.39015031592358,99,Greenpoint,LOCATION
mdp.39015020648625,358,he,PERSON
mdp.39015004158161,216,his,PERSON
uc1.$b76124,286,he,PERSON
mdp.39015035342958,65,her,PERSON
uc1.32106007387381,413,He,PERSON
mdp.39015046438019,328,She,PERSON
mdp.39015004128289,64,Peter,PERSON
mdp.39015007057337,178,Toussaint,PERSON
txu.059173022944752,191,His,PERSON
uc1.b3470438,230,his,PERSON
mdp.39015014776184,141,She,PERSON
uc1.b4095384,242,She,PERSON
uc1.$b401343,134,Africa,LOCATION
pst.000046347077,148,Barker,PERSON
uc1.$b803101,219,her,PERSON
nnc1.50042212,51,Charles Christopher,PERSON
uc1.32106002160320,213,Hella,PERSON
mdp.39015063683604,159,Delgado,PERSON
mdp.39015016415658,42,his,PERSON
mdp.39015031233243,326,her,PERSON
mdp.39015046438019,387,his,PERSON
mdp.39015011802579,127,Third Avenue,LOCATION
uc1.$b401343,322,he,PERSON
uc1.$b236269,126,she,PERSON
uc1.$b102361,271,B.J.,PERSON
mdp.39015057621065,86,her,PERSON
mdp.39015024079561,112,Lena,PERSON
uc1.b4450909,52,July,DATE
mdp.39015001145047,134,Tyree,PERSON
uc1.b5521446,139,Crawford,PERSON
mdp.39015016415658,156,Brinkley,PERSON
txu.059173005430726,161,Edward James Olmos,PERSON
mdp.39015002185265,532,Malizy,PERSON
mdp.39015013742807,86,Northern,MISC
mdp.39015059415839,95,Frank Knight,PERSON
osu.32435055405872,162,American Heritage,ORGANIZATION
mdp.39015054061430,177,Herr Dahl,PERSON
uva.x030749476,30,his,PERSON
osu.32435017630211,53,she,PERSON
mdp.39015048899069,34,she,PERSON
mdp.39015042099351,171,her,PERSON
uc2.ark:/13960/t1cj8877v,108,Bloodworth,PERSON
txu.059173005430726,427,she,PERSON
osu.32435018561423,101,Merna,PERSON
mdp.39015012856574,50,he,PERSON
mdp.39015028489303,96,Beatrice Harrison,PERSON
mdp.39015066034508,129,she,PERSON
mdp.39015028718305,336,She,PERSON
uc1.$b312803,231,she,PERSON
mdp.39015014135803,142,his,PERSON
mdp.39015004753730,257,her,PERSON
mdp.39015013331627,261,Little Theater,LOCATION
uc1.32106002172291,95,his,PERSON
mdp.39015030747045,314,he,PERSON
uc1.$b401346,331,he,PERSON
uc1.b4368520,162,she,PERSON
nyp.33433076059314,378,he,PERSON
mdp.39015014862471,141,she,PERSON
mdp.39015001511172,29,she,PERSON
mdp.39015016454574,161,Black Men's Hopes,ORGANIZATION
txu.059173022944752,74,she,PERSON
hvd.32044010537264,233,she,PERSON
njp.32101066122597,264,he,PERSON
nc01.ark:/13960/t1hh7np2b,102,Susan,PERSON
osu.32435017630211,37,she,PERSON
mdp.39015071237948,29,he,PERSON
uc1.b4095384,144,him,PERSON
uc1.32106014425844,290,"Macmillan, Inc.",ORGANIZATION
uc1.b3711043,78,him,PERSON
wu.89000744367,140,she,PERSON
mdp.39015024079330,158,He,PERSON
mdp.39015014862448,74,he,PERSON
uva.x006115119,124,Geryn,PERSON
mdp.39015007057337,36,She,PERSON
miun.afb3853.0001.001,184,his,PERSON
mdp.39015030747045,219,he,PERSON
uc2.ark:/13960/t88g8g708,216,She,PERSON
uc1.$b799449,16,She,PERSON
uc1.$b63731,241,he,PERSON
txu.059173025245647,41,Stephen,PERSON
mdp.39015028485905,97,his,PERSON
mdp.39015041189922,251,her,PERSON
uc1.b4097270,185,his,PERSON
mdp.39015046438019,328,him,PERSON
mdp.39015061148626,265,He,PERSON
mdp.39015028489303,73,he,PERSON
uva.x000652535,201,Stacey,PERSON
mdp.39015015209623,243,he,PERSON
wu.89098876212,162,he,PERSON
mdp.39015014637402,161,Max,PERSON
uc1.b2839282,197,Paul,PERSON
uc1.$b805413,24,him,PERSON
mdp.39015014862489,364,Jaguar,ORGANIZATION
mdp.39015022022837,123,his,PERSON
wu.89098876212,303,he,PERSON
mdp.39015018046923,16,She,PERSON
txu.059173025245647,302,she,PERSON
uc1.b3462818,66,He,PERSON
uc1.32106002116413,35,31,DATE
mdp.39015030747045,320,Negro,MISC
uc1.a0011554979,90,Jews Erred,MISC
uva.x002765161,219,Davis,PERSON
uva.x004532923,80,he,PERSON
mdp.39015000544745,34,he,PERSON
mdp.39015033979934,119,him,PERSON
mdp.39015003682385,201,he,PERSON
hvd.hwqs4m,41,she,PERSON
uc2.ark:/13960/t7fq9rj4m,271,/ 56,DATE
uc2.ark:/13960/t58c9rn7v,35,Nellie,PERSON
uc2.ark:/13960/t88g8g708,105,he,PERSON
uc1.b4095384,48,his,PERSON
uc1.$b805571,140,Eva,PERSON
uc1.32106007125674,226,she,PERSON
mdp.39015014135811,413,his,PERSON
uc1.$b610326,232,Gerry,PERSON
pst.000046347077,109,Abby,PERSON
mdp.39015019145260,21,Tim Nelson,PERSON
uc1.32106002172291,143,Ruby,PERSON
mdp.39015014891447,114,Jean,PERSON
mdp.39015040577473,246,She,PERSON
mdp.39015020852250,188,He,PERSON
mdp.39015014862497,177,His,PERSON
uc1.32106007393728,366,she,PERSON
nc01.ark:/13960/t9p279r4b,112,Olai massa,PERSON
uc1.b3470438,151,him,PERSON
uc1.$b120117,185,Clyde,PERSON
uc1.$b401343,89,Spaniard,MISC
mdp.39015040116777,309,Burr,PERSON
mdp.39015003636167,55,He,PERSON
uc1.32106007387381,185,Peter Wheatstraw,PERSON
txu.059173005430726,457,him,PERSON
uc1.$b102361,220,He,PERSON
osu.32435067037739,54,his,PERSON
mdp.39015028489303,259,Adrienne,PERSON
miun.aat2524.0001.001,103,her,PERSON
mdp.39015053394543,203,Rachel,PERSON
uc1.$b85451,187,Sam Griffin,PERSON
uc1.b3688127,73,he,PERSON
mdp.39015028095795,253,she,PERSON
osu.32435018054957,375,She,PERSON
mdp.39015008240296,264,his,PERSON
emu.010001355363,248,Clara,PERSON
dul1.ark:/13960/t6vx6fj7q,320,Richard Myles,PERSON
osu.32435055405872,32,she,PERSON
uc2.ark:/13960/t6k06z120,90,he,PERSON
mdp.39015048899069,169,Askia-Touré,PERSON
txu.059173005430726,185,her,PERSON
uc1.32106002174701,80,Jethro,PERSON
mdp.39015071237948,355,his,PERSON
mdp.39015004191832,165,she,PERSON
uc1.32106012836174,156,she,PERSON
uc1.b3435126,23,her,PERSON
uva.x000951729,261,he,PERSON
mdp.39015020716356,343,his,PERSON
mdp.39015053140193,95,VIII,PERSON
mdp.39015021862308,286,Calvin,PERSON
uc1.31822013860861,201,Latifa,PERSON
mdp.39015010399841,271,Huseyin Kuchuk,PERSON
uva.x004532923,58,he,PERSON
uc2.ark:/13960/t1cj8877v,226,his,PERSON
mdp.39015020716356,242,Sicily,LOCATION
mdp.39015002318718,127,John isten,PERSON
mdp.39015031233243,250,he,PERSON
uc1.b4095384,74,His,PERSON
nc01.ark:/13960/t3mw3rp2b,96,He,PERSON
mdp.39015020712173,226,she,PERSON
uc1.32106014692526,219,his,PERSON
uc1.b4095384,411,him,PERSON
mdp.39015004315027,181,her,PERSON
uc1.$b101950,127,her,PERSON
uc1.$b802359,165,Friday,DATE
mdp.39015019472599,203,Dan,PERSON
uc1.32106012836174,286,he,PERSON
mdp.39015028485905,84,Sadie,PERSON
uc1.$b805570,105,she,PERSON
mdp.39015014637402,167,she,PERSON
uc1.b4368522,203,he,PERSON
mdp.39015063683604,181,Robert Pearce,PERSON
mdp.39015033255236,281,Duncan,PERSON
uc2.ark:/13960/t09w0946z,85,Cuban,MISC
mdp.39015041189922,57,his,PERSON
mdp.39015014862497,199,Carter,PERSON
miun.afb3853.0001.001,164,his,PERSON
mdp.39015066051023,263,her,PERSON
uc1.$b63731,24,Kern,PERSON
mdp.39015014862497,39,she,PERSON
nc01.ark:/13960/t9t16484h,96,Carteret,PERSON
uc1.b2838559,93,Ocee,PERSON
uc2.ark:/13960/t0tq5rh9j,185,he,PERSON
mdp.39015071237948,164,Newton,LOCATION
uc1.b3711121,240,he,PERSON
uc1.b3688021,351,Lida,LOCATION
mdp.39015004753730,68,Afnky,LOCATION
uc1.$b85451,185,he,PERSON
mdp.39015002781840,239,him,PERSON
uc2.ark:/13960/t7dr2rd9m,167,he,PERSON
mdp.39015046878727,191,him,PERSON
mdp.39015016452453,137,Paul,PERSON
uva.x004532923,86,Duke,PERSON
uva.x000951729,70,West,MISC
uc1.$b802359,27,her,PERSON
osu.32435018561423,116,Swell Colored Club,ORGANIZATION
mdp.39015038025527,28,she,PERSON
mdp.39015000536758,69,Bricktop,PERSON
miun.afb3853.0001.001,346,she,PERSON
uc1.$b401343,320,he,PERSON
uc1.32106005672461,159,Jim,PERSON
mdp.39015030747045,180,Her,PERSON
uc1.32106007393728,335,she,PERSON
uc2.ark:/13960/t17m04p6z,262,him,PERSON
dul1.ark:/13960/t8vb3f54w,88,Dalton,PERSON
mdp.39015003636167,187,his,PERSON
mdp.39015046886894,216,her,PERSON
uc1.32106002158183,129,her,PERSON
mdp.39015031233243,365,her,PERSON
mdp.39015016452230,58,Louella,PERSON
uc1.b2839282,11,she,PERSON
nc01.ark:/13960/t1mg7zs6x,27,his,PERSON
mdp.39015014862489,48,him,PERSON
mdp.39015014135811,351,him,PERSON
mdp.39015030113016,158,Mike,PERSON
mdp.39015014139243,245,her,PERSON
mdp.39015054037372,39,him,PERSON
mdp.39015053121862,73,him,PERSON
uva.x006115119,235,Mallow,PERSON
mdp.39015046886894,145,his,PERSON
mdp.39015011807370,34,Jennie,PERSON
mdp.39015053394352,145,him,PERSON
mdp.39015054037372,248,He,PERSON
mdp.39015066059711,189,Sharon,PERSON
wu.89000744367,15,him,PERSON
mdp.39015010962861,106,Merlow,PERSON
osu.32435067037739,101,Teng,PERSON
mdp.39015014135811,438,Buckley,PERSON
mdp.39015050555963,163,Della,LOCATION
uc2.ark:/13960/t1cj8877v,239,Egypt,LOCATION
inu.32000003479633,214,Chicago,LOCATION
mdp.39015011802579,120,Casper,PERSON
uc1.b4368520,120,he,PERSON
uc1.b4095384,134,his,PERSON
inu.30000007418811,278,she,PERSON
mdp.39015002185265,420,his,PERSON
mdp.39015020728666,8,1988,DATE
uc2.ark:/13960/t7fq9rj4m,43,she,PERSON
nyp.33433076059314,365,him,PERSON
uc1.$b802237,71,he,PERSON
mdp.39015034518962,14,her,PERSON
mdp.39015015351599,91,she,PERSON
mdp.39015057621065,195,he,PERSON
mdp.39015020648625,388,Negro,MISC
mdp.39015000549397,83,She,PERSON
mdp.39015054095792,247,World War,MISC
uc1.b3711121,300,he,PERSON
mdp.39015016414768,175,He,PERSON
mdp.39015015209623,192,her,PERSON
mdp.39015004313469,83,Pluto,LOCATION
uc1.b4095384,374,She,PERSON
mdp.39015016440656,173,She,PERSON
uva.x000951729,43,his,PERSON
uc1.32106018321106,65,Luzana,LOCATION
mdp.39015059435944,231,his,PERSON
uc1.b3711121,76,Negro,MISC
mdp.39015010399841,256,he,PERSON
mdp.39015014135803,320,he,PERSON
uc1.$b803136,163,England,LOCATION
uva.x030788124,305,Jeff,PERSON
uc1.b3435126,198,she,PERSON
uva.x000951729,45,Russian Revolution,MISC
mdp.39015015209623,57,she,PERSON
osu.32435067037739,129,Eddie,PERSON
mdp.39015053394667,145,her,PERSON
mdp.39015002781840,82,him,PERSON
mdp.39015002741612,202,Yankee,ORGANIZATION
nc01.ark:/13960/t1mg7zs6x,31,Merna,PERSON
uc1.32106002158183,72,He,PERSON
uc1.$b805638,40,Jadie,PERSON
osu.32435017630211,163,He,PERSON
mdp.39015053538297,156,she,PERSON
uc1.$b102361,261,Germany,LOCATION
mdp.39015015209623,420,He,PERSON
umn.31951002320734j,253,he,PERSON
uc1.b3711043,202,her,PERSON
uc1.b4368522,233,Nazi,MISC
mdp.39015041189922,293,Washington,LOCATION
mdp.39015016415658,244,She,PERSON
uc1.32106014692526,147,his,PERSON
mdp.39015014891447,322,his,PERSON
uc1.$b312802,255,his,PERSON
ucbk.ark:/28722/h29z8m,29,he,PERSON
hvd.32044019565514,269,his,PERSON
uc1.b2839282,187,Louise,PERSON
mdp.39015025358220,60,he,PERSON
mdp.39015003636316,116,him,PERSON
mdp.39015008163613,89,Louretta,PERSON
uc2.ark:/13960/t6k06z120,39,Abraham Biggers,PERSON
mdp.39015041189922,308,He,PERSON
mdp.39015048899069,126,his,PERSON
inu.32000003479633,233,his,PERSON
mdp.39015013742807,61,Carteret,PERSON
mdp.39015046746957,106,Law,PERSON
mdp.39015014637402,164,Nick,PERSON
uc1.b3711043,499,Nick,PERSON
mdp.39015024079561,19,Johnson,PERSON
mdp.39015053538297,255,Gaspard,PERSON
mdp.39015014139243,206,her,PERSON
uc1.$b803101,33,she,PERSON
mdp.39015041189922,158,He,PERSON
mdp.39015046816164,241,he,PERSON
mdp.39015020648625,110,Stalin,PERSON
mdp.39015025358220,61,Her,PERSON
mdp.39015014862471,332,Brutus,PERSON
mdp.39015009022487,295,Lu Jackson,PERSON
uc1.b2839252,86,he,PERSON
uc1.$b63731,255,his,PERSON
nyp.33433076059314,234,he,PERSON
uc1.$b803136,72,Jack,PERSON
dul1.ark:/13960/t6vx6fj7q,88,he,PERSON
mdp.39015047473577,223,she,PERSON
mdp.39015014862471,149,her,PERSON
uc1.$b803101,203,Eden,PERSON
mdp.39015053400332,74,Chicago,LOCATION
mdp.39015000544745,177,Europe,LOCATION
mdp.39015022276797,29,he,PERSON
mdp.39015020716356,414,Warner,ORGANIZATION
mdp.39015030747045,261,N'Tunji,PERSON
mdp.39015050487928,306,He,PERSON
mdp.39015002340258,154,1950,DATE
osu.32435055405872,154,1916,DATE
mdp.39015030113016,284,him,PERSON
mdp.49015001406827,325,her,PERSON
mdp.39015053538297,177,Her,PERSON
txu.059173023654011,71,her,PERSON
mdp.39015002375338,151,him,PERSON
mdp.39015014637402,361,he,PERSON
emu.010001355363,181,Delamere,PERSON
mdp.39015016440656,87,him,PERSON
mdp.39015012856574,145,Georgia,LOCATION
uc1.b3711121,198,Marie,PERSON
uc2.ark:/13960/t7dr2rd9m,259,Bruce,PERSON
mdp.39015004753730,224,his,PERSON
uc1.$b799792,36,his,PERSON
uc1.32106016923267,180,her,PERSON
nc01.ark:/13960/t1hh7np2b,44,he,PERSON
mdp.39015033255236,262,she,PERSON
txu.059173005430726,381,Louisiana Creoles,PERSON
mdp.39015035342958,125,she,PERSON
uc1.$b401343,238,Bernardo,PERSON
nnc1.50042212,208,he,PERSON
mdp.39015008163613,30,William,PERSON
nc01.ark:/13960/t9p279r4b,27,David,PERSON
mdp.39015040365572,28,him,PERSON
mdp.39015015209623,157,him,PERSON
uc1.$b102361,212,he,PERSON
uc1.32106016923267,180,he,PERSON
mdp.39015016415658,247,He,PERSON
mdp.39015001511172,34,her,PERSON
mdp.39015008240296,243,he,PERSON
uc1.b3110724,71,her,PERSON
uc1.$b799792,343,Philadelphia,LOCATION
mdp.39015002216789,60,Cork,PERSON
mdp.39015013331627,291,Ann,PERSON
mdp.39015014862471,171,him,PERSON
mdp.39015015209623,224,his,PERSON
mdp.39015012057637,324,She,PERSON
mdp.39015018046923,247,Negro,MISC
mdp.39015002340258,121,Cecil,PERSON
uc1.b3711121,483,his,PERSON
mdp.39015014862489,266,He,PERSON
mdp.39015016415658,136,his,PERSON
mdp.39015014891447,55,Nicole,PERSON
uiuc.3004694,79,She,PERSON
inu.32000003479633,271,America,LOCATION
uc2.ark:/13960/t8mc8s37n,339,her,PERSON
miun.abw7392.0001.001,123,Barry Waterfield,PERSON
uiuc.3004694,173,Sandy,PERSON
mdp.39015033979934,197,two cents,MONEY
uc1.$b312803,102,her,PERSON
mdp.39015040104955,182,Blue Juice,LOCATION
uc2.ark:/13960/t6k06z120,101,Purcey,PERSON
inu.32000003479633,127,he,PERSON
uc1.$b802239,98,her,PERSON
mdp.39015002719949,24,Tolo,PERSON
mdp.39015020712173,204,night,TIME
uc1.$b799449,73,Her,PERSON
mdp.39015002185265,543,He,PERSON
uc1.b3435067,190,Roak,PERSON
mdp.39015011807370,153,Opal,PERSON
mdp.39015034312598,72,she,PERSON
uiug.30112002868674,71,Santiago,LOCATION
mdp.39015031233243,308,his,PERSON
mdp.39015041189922,313,his,PERSON
mdp.39015038579374,137,8:45,TIME
mdp.39015054037372,139,Anyanwu,PERSON
nyp.33433076059314,199,he,PERSON
mdp.39015028489303,89,last night,TIME
osu.32435018461947,145,He,PERSON
uc1.$b803101,412,her,PERSON
uc1.$b805638,137,she,PERSON
mdp.39015046882232,204,She,PERSON
mdp.39015014862497,318,He,PERSON
uc1.32106014425844,216,Locke,PERSON
mdp.39015057621065,305,her,PERSON
nnc1.50042178,127,she,PERSON
mdp.39015014859253,66,evening,TIME
uc1.$b76124,63,her,PERSON
mdp.39015002719949,198,Zo,PERSON
mdp.39015000536758,470,he,PERSON
mdp.39015014135811,175,her,PERSON
mdp.39015030747045,101,He,PERSON
mdp.39015053400332,111,She,PERSON
uc1.$b802359,317,Heloise,PERSON
mdp.39015014135811,413,his,PERSON
uc1.$b401346,28,his,PERSON
mdp.39015014135803,27,Mexican,MISC
uc1.b3711043,253,her,PERSON
mdp.39015004729474,105,Raymond,PERSON
mdp.39015066034508,239,him,PERSON
mdp.39015028489303,149,Southern,MISC
uc1.$b800082,69,his,PERSON
mdp.39015018046923,141,John Pierce,PERSON
uc2.ark:/13960/t02z12t8w,35,Hagar,PERSON
uc1.$b805413,202,Australia,LOCATION
mdp.39015016440656,144,she,PERSON
mdp.39015053394295,275,her,PERSON
mdp.39015001145047,283,his,PERSON
mdp.39015053394543,211,He,PERSON
uc1.32106007393728,194,him,PERSON
mdp.39015011807370,21,her,PERSON
mdp.39015046438019,140,Abraham Peters,PERSON
mdp.39015003682385,224,Raoul,PERSON
uc1.b3711121,388,Marie,PERSON
hvd.32044019565514,183,French,MISC
uc1.$b401346,459,He,PERSON
coo.31924022491033,165,Nashville,LOCATION
mdp.39015059435944,211,three dollars,MONEY
mdp.39015007057337,79,her,PERSON
mdp.39015015209623,4,North American,MISC
umn.31951002320734j,493,his,PERSON
miun.afb3853.0001.001,126,her,PERSON
mdp.39015011807370,143,Her,PERSON
nc01.ark:/13960/t9t16484h,171,he,PERSON
mdp.39015002338021,64,-Bette,PERSON
mdp.39015034312598,218,She,PERSON
mdp.39015013331627,140,his,PERSON
mdp.39015053394667,16,Africa,LOCATION
mdp.39015031592358,276,her,PERSON
mdp.39015016452453,195,he,PERSON
mdp.39015037468769,224,him,PERSON
umn.31951002320734j,216,Marse Eddie,PERSON
mdp.39015001145047,29,his,PERSON
mdp.39015015351599,285,him,PERSON
mdp.39015028095795,50,she,PERSON
mdp.39015073389192,165,Flippen,PERSON
mdp.39015033255236,89,he,PERSON
mdp.39015026712524,76,Carrie,PERSON
mdp.39015054272441,211,Tuesday,DATE
uc2.ark:/13960/t17m04p6z,94,her,PERSON
uc1.32106018321106,64,he,PERSON
osu.32435067037481,69,He,PERSON
mdp.39015014637402,114,Morton,PERSON
uva.x030749476,280,he,PERSON
mdp.39015063683604,63,his,PERSON
txu.059173023654011,124,He,PERSON
mdp.39015081383146,111,she,PERSON
mdp.39015024079561,214,Lena,PERSON
osu.32435017630211,95,her,PERSON
mdp.39015073389192,119,his,PERSON
miun.afb3853.0001.001,310,her,PERSON
uc2.ark:/13960/t88g8g708,462,he,PERSON
mdp.39015015209623,307,Turk,PERSON
mdp.39015004128289,132,Mandy,PERSON
dul1.ark:/13960/t6vx6fj7q,385,Betty Jane,PERSON
uc1.b3110724,115,her,PERSON
uc2.ark:/13960/t02z12t8w,245,America,LOCATION
mdp.39015011911768,102,his,PERSON
mdp.39015002741620,131,de Somar,PERSON
uva.x001866470,56,Jurdin,PERSON
mdp.39015000536758,409,Nick,PERSON
mdp.39015012856574,222,South,LOCATION
mdp.39015016452453,222,Saipan,LOCATION
mdp.39015021862308,181,she,PERSON
mdp.39015002185265,429,he,PERSON
wu.89000744367,207,New York,LOCATION
nyp.33433076059314,171,Chicago,LOCATION
txu.059173005430726,57,Dickey,PERSON
uc1.32106005672461,195,Hatton,PERSON
mdp.39015028095795,334,her,PERSON
mdp.39015012057637,338,his,PERSON
uc1.b3470438,349,her,PERSON
uc1.32106002172291,111,her,PERSON
wu.89000744367,106,Her,PERSON
txu.059173025245647,222,he,PERSON
mdp.39015046438019,388,Montfort,PERSON
uc1.b3435067,198,He,PERSON
uc1.32106002158183,45,him,PERSON
mdp.39015031592358,276,She,PERSON
uc2.ark:/13960/t50g3hr1p,121,Southern,MISC
uc1.$b63692,301,Harvey,PERSON
mdp.39015011340158,173,his,PERSON
uc1.$b404100,13,she,PERSON
uva.x000652535,16,His,PERSON
uc1.32106002174701,40,Momma,PERSON
mdp.39015014139243,294,Clement,PERSON
ucbk.ark:/28722/h29z8m,282,her,PERSON
mdp.39015047473577,134,she,PERSON
pst.000005442492,65,he,PERSON
coo.31924022491033,135,New York,LOCATION
mdp.39015024079561,150,Lena,PERSON
