,vol_id,page_seq,entity,type
71780,mdp.39015066059711,158,Stillworth,PERSON
71781,uc1.b3435126,334,Tyler,PERSON
71782,uc1.$b802495,121,He,PERSON
71783,uc1.b3711121,264,she,PERSON
71784,mdp.39015000252448,63,she,PERSON
71785,mdp.39015040621420,44,she,PERSON
71786,uc1.32106012836174,117,Ralph,PERSON
71787,mdp.39015031592358,416,her,PERSON
71788,uc1.b4450881,40,Peter,PERSON
71789,mdp.39015008240296,127,Kingfish,MISC
71790,txu.059173025245647,146,his,PERSON
71791,uc1.b4397888,40,she,PERSON
71792,uc1.b4368522,105,Monday,DATE
71793,mdp.39015002185265,503,him,PERSON
71794,mdp.39015015209623,162,he,PERSON
71795,uc1.$b802239,49,her,PERSON
71796,osu.32435017630211,63,his,PERSON
71797,uc1.b3110724,79,she,PERSON
71798,uc1.$b803136,209,he,PERSON
71799,wu.89000744367,203,her,PERSON
71800,uc1.$b63692,168,her,PERSON
71801,mdp.39015001520702,71,Jane,PERSON
71802,uva.x000951729,153,his,PERSON
71803,osu.32435058033408,152,Geo,PERSON
71804,uc1.b3711043,418,Nick,PERSON
71805,mdp.39015001816555,173,Widsdorf,PERSON
71806,uc2.ark:/13960/t88g8g708,337,Iowa,LOCATION
71807,mdp.39015066059711,222,Lucy,PERSON
71808,mdp.39015011359729,37,Goldy,PERSON
71809,mdp.39015002781840,170,Paul Johnson,PERSON
71810,uc1.32106013616450,61,Tish,PERSON
71811,uiug.30112001309258,9,he,PERSON
71812,mdp.39015020852250,156,Virginia,LOCATION
71813,mdp.39015054061430,268,She,PERSON
71814,njp.32101066122597,168,he,PERSON
71815,uva.x030749476,291,Jacob,PERSON
71816,mdp.39015014135811,76,Jim,PERSON
71817,mdp.39015046438019,177,Dora,PERSON
71818,mdp.39015020712173,51,his,PERSON
71819,uc1.$b803136,215,Richmond,LOCATION
71820,mdp.39015003682385,250,He,PERSON
71821,uva.x000457192,247,She,PERSON
71822,njp.32101066122597,154,Leroy,PERSON
71823,mdp.39015015351599,113,Harlem River,LOCATION
71824,mdp.39015012214691,128,he,PERSON
71825,mdp.39015011807370,59,He,PERSON
71826,uc1.b4097270,139,he,PERSON
71827,mdp.39015054272441,137,his,PERSON
71828,uc1.$b401346,241,her,PERSON
71829,uc1.b4368522,243,he,PERSON
71830,mdp.39015061148626,103,She,PERSON
71831,mdp.39015014862471,60,He,PERSON
71832,dul1.ark:/13960/t8vb3f54w,161,his,PERSON
71833,mdp.39015014859253,163,she,PERSON
71834,uva.x000652535,251,he,PERSON
71835,mdp.39015001145047,374,He,PERSON
71836,uc1.b4397888,263,He,PERSON
71837,mdp.39015038025527,23,Big Indian,MISC
71838,uiug.30112002868674,163,Zion Baptist,ORGANIZATION
71839,mdp.39015014135811,180,he,PERSON
71840,mdp.39015010399841,366,his,PERSON
71841,mdp.39015014135803,327,his,PERSON
71842,uc1.32106010537014,52,Norman,PERSON
71843,mdp.39015016415658,63,Sunday,DATE
71844,aeu.ark:/13960/t1mg87x3z,78,Miss Prime,MISC
71845,txu.059173005430726,364,her,PERSON
71846,mdp.39015001520603,43,her,PERSON
71847,uva.x004346812,289,Atlanta,LOCATION
71848,mdp.39015014135803,21,Victor,PERSON
71849,uc1.$b63731,90,He,PERSON
71850,uc1.b3462818,82,Dan,PERSON
71851,dul1.ark:/13960/t6vx6fj7q,128,Sunday,DATE
71852,emu.010001355363,32,Ellis,PERSON
71853,uc1.$b799792,106,Tom,PERSON
71854,mdp.39015011911768,241,his,PERSON
71855,mdp.39015038025527,338,she,PERSON
71856,uc1.b2838559,143,she,PERSON
71857,mdp.39015003635185,234,him,PERSON
71858,uc1.$b401343,353,he,PERSON
71859,uc1.b3688021,87,She,PERSON
71860,mdp.39015054037372,246,she,PERSON
71861,dul1.ark:/13960/t8vb3f54w,310,his,PERSON
71862,mdp.49015001406827,19,his,PERSON
71863,mdp.39015010962861,354,January,DATE
71864,mdp.39015041189922,173,her,PERSON
71865,uc2.ark:/13960/t02z12t8w,43,her,PERSON
71866,nnc1.50042178,30,he,PERSON
71867,uc1.$b87048,163,Ashley,PERSON
71868,uc2.ark:/13960/t1cj8877v,11,United States,LOCATION
71869,mdp.39015016454574,120,Lido Jones,PERSON
71870,uc1.$b399374,179,he,PERSON
71871,mdp.39015032193891,113,his,PERSON
71872,mdp.39015014862497,119,Fern Brantley,PERSON
71873,mdp.39015016452230,140,Louella,PERSON
71874,wu.89000744367,292,him,PERSON
71875,uc1.$b802645,138,He,PERSON
71876,mdp.39015033255236,214,she,PERSON
71877,mdp.39015004315027,221,He,PERSON
71878,uc1.32106002174701,85,his,PERSON
71879,mdp.39015024079330,129,Peaceful Park,LOCATION
71880,mdp.39015014135811,195,her,PERSON
71881,dul1.ark:/13960/t8vb3f54w,231,he,PERSON
71882,mdp.39015014637402,55,She,PERSON
71883,mdp.39015014891447,180,Mirabeau,PERSON
71884,mdp.39015024079561,180,she,PERSON
71885,mdp.39015011802561,107,Alberta,LOCATION
71886,osu.32435060119922,37,she,PERSON
71887,mdp.39015012214691,57,he,PERSON
71888,mdp.39015014637402,313,his,PERSON
71889,uc2.ark:/13960/t88g8g708,237,Palmer,PERSON
71890,uc1.32106002116413,100,She,PERSON
71891,aeu.ark:/13960/t1mg87x3z,231,Perkins,PERSON
71892,mdp.39015026712524,295,his,PERSON
71893,uc2.ark:/13960/t3cz32x93,85,Eina,PERSON
71894,mdp.39015002375338,284,Guy,PERSON
71895,mdp.39015020648625,207,she,PERSON
71896,uc2.ark:/13960/t78s4m33w,175,Jim,PERSON
71897,mdp.39015081383146,54,he,PERSON
71898,mdp.39015016454574,84,he,PERSON
71899,mdp.39015002185265,113,Kunta,PERSON
71900,uva.x030788124,203,her,PERSON
71901,mdp.39015011802561,100,his,PERSON
71902,uc1.$b63731,154,he,PERSON
71903,emu.010002426670,123,his,PERSON
71904,mdp.39015042852445,126,her,PERSON
71905,uc1.b3435067,182,Harry Wilson,PERSON
71906,mdp.39015054037372,22,her,PERSON
71907,mdp.39015054272441,217,Bill,PERSON
71908,uc1.$b808977,103,mornings,TIME
71909,uc1.b4450909,58,she,PERSON
71910,mdp.39015004128289,97,her,PERSON
71911,mdp.39015038025527,70,6:30 and 7:00 A.M.,TIME
71912,uc1.32106007387381,504,him,PERSON
71913,mdp.39015015351599,256,Arabs,MISC
71914,mdp.39015004313469,11,His,PERSON
71915,mdp.39015071237948,22,he,PERSON
71916,mdp.39015034312598,27,Theodore,PERSON
71917,uc1.$b236269,197,her,PERSON
71918,uc1.$b63731,207,his,PERSON
71919,mdp.39015014862448,117,Randy,PERSON
71920,uva.x030749476,249,his,PERSON
71921,mdp.39015073389192,58,Ambler,PERSON
71922,uva.x030788124,217,Jeff,PERSON
71923,mdp.39015010423526,125,he,PERSON
71924,uc1.32106016923267,124,him,PERSON
71925,emu.10002331914,310,South Dakota,LOCATION
71926,mdp.39015038025527,471,she,PERSON
71927,mdp.39015057621065,196,Victor,PERSON
71928,umn.31951002320734j,166,his,PERSON
71929,uc1.$b799168,117,her,PERSON
71930,osu.32435067037739,108,Eddie,PERSON
71931,mdp.39015008163613,130,Jackson,PERSON
71932,uiug.30112003263263,106,her,PERSON
71933,mdp.39015018971088,37,her,PERSON
71934,mdp.39015014776184,34,Marshall,PERSON
71935,mdp.39015025101117,86,Armenta,PERSON
71936,mdp.39015033142137,65,she,PERSON
71937,mdp.39015025101117,274,she,PERSON
71938,mdp.39015025358220,93,she,PERSON
71939,uc1.b4450909,22,she,PERSON
71940,mdp.39015019145260,218,Tim,PERSON
71941,uc1.32106002116413,154,his,PERSON
71942,mdp.39015020728666,281,he,PERSON
71943,mdp.39015009022487,104,he,PERSON
71944,nc01.ark:/13960/t9t16484h,45,McBane,PERSON
71945,loc.ark:/13960/t9r21t21g,224,October,DATE
71946,inu.32000003479633,187,He,PERSON
71947,uc1.$b119911,189,he,PERSON
71948,mdp.39015004729474,316,his,PERSON
71949,uc1.b4095384,250,He,PERSON
71950,miun.abr7583.0001.001,216,She,PERSON
71951,dul1.ark:/13960/t8vb3f54w,201,His,PERSON
71952,nnc1.50042212,166,she,PERSON
71953,mdp.39015042852445,79,Maud Martha,PERSON
71954,hvd.hn3hhr,43,his,PERSON
71955,mdp.39015024079561,126,She,PERSON
71956,mdp.39015073377973,38,Luke,PERSON
71957,txu.059173005430726,166,she,PERSON
71958,uiug.30112002951454,68,summer,DATE
71959,dul1.ark:/13960/t8vb3f54w,124,he,PERSON
71960,uc1.b3711043,267,Her,PERSON
71961,mdp.39015031592358,64,Douglas,PERSON
71962,mdp.39015004315027,190,he,PERSON
71963,uc1.$b807567,90,Samson,PERSON
71964,uc1.b4097270,163,his,PERSON
71965,mdp.39015015351599,303,he,PERSON
71966,mdp.39015046886894,233,his,PERSON
71967,mdp.39015061148626,109,Tommaso,PERSON
71968,mdp.39015038025527,312,She,PERSON
71969,uva.x000652535,175,Harlan,PERSON
71970,uc1.b3435067,12,he,PERSON
71971,osu.32435001929710,174,Madam,PERSON
71972,mdp.39015046438019,116,he,PERSON
71973,mdp.39015002719634,131,Jacob,PERSON
71974,mdp.39015004168491,38,Joe Baily,PERSON
71975,mdp.39015053538297,44,him,PERSON
71976,mdp.39015004128289,115,him,PERSON
71977,uc1.$b401346,175,her,PERSON
71978,mdp.39015014862448,228,his,PERSON
71979,mdp.39015066051023,93,she,PERSON
71980,mdp.39015020712173,428,Hal,PERSON
71981,mdp.39015001145047,18,He,PERSON
71982,mdp.39015016440656,34,Ford,ORGANIZATION
71983,dul1.ark:/13960/t8vb3f54w,166,his,PERSON
71984,mdp.39015013742807,213,He,PERSON
71985,mdp.39015004313469,188,Mayhew,PERSON
71986,mdp.39015046886894,122,Otis Elevator Co.,ORGANIZATION
71987,mdp.39015014135803,75,She,PERSON
71988,uc1.32106013616450,94,he,PERSON
71989,uc1.32106007125674,24,Don Lee,PERSON
71990,mdp.39015031233243,192,Smith,PERSON
71991,mdp.39015004191832,127,he,PERSON
71992,mdp.39015038025527,177,his,PERSON
71993,mdp.39015028489303,223,him,PERSON
71994,uc1.32106010569173,153,her,PERSON
71995,mdp.39015040116777,318,Marda Adams,PERSON
71996,mdp.39015073377973,120,her,PERSON
71997,mdp.39015016440656,91,her,PERSON
71998,mdp.39015004158161,169,He,PERSON
71999,mdp.39015001816555,105,He,PERSON
72000,uc1.32106002116413,97,Saunders,PERSON
72001,uc1.32106002174701,76,her,PERSON
72002,uc1.32106007387381,218,this morning,TIME
72003,uva.x001866470,5,Xerox Company,ORGANIZATION
72004,uc1.$b63731,285,his,PERSON
72005,miun.abw7392.0001.001,74,she,PERSON
72006,mdp.39015016440656,31,he,PERSON
72007,mdp.39015028489303,228,He,PERSON
72008,dul1.ark:/13960/t6vx6fj7q,263,Sunday,DATE
72009,mdp.39015020712173,73,she,PERSON
72010,mdp.39015021979961,125,she,PERSON
72011,ucbk.ark:/28722/h29z8m,371,he,PERSON
72012,uc1.$b87048,259,Canada,LOCATION
72013,dul1.ark:/13960/t6vx6fj7q,360,Negro,MISC
72014,osu.32435055405872,131,Police Department,ORGANIZATION
72015,mdp.39015066059711,26,Sharon,PERSON
72016,mdp.39015040116777,306,John,PERSON
72017,mdp.39015003640045,39,Junior,PERSON
72018,uc1.$b251007,163,him,PERSON
72019,uc2.ark:/13960/t17m04p6z,278,Ethel,PERSON
72020,uc1.32106002158183,337,Blimin,PERSON
72021,uc1.$b63731,302,South,LOCATION
72022,mdp.39015002185265,391,she,PERSON
72023,mdp.39015016415658,63,him,PERSON
72024,mdp.39015040104955,116,his,PERSON
72025,dul1.ark:/13960/t8vb3f54w,67,his,PERSON
72026,mdp.39015037423764,103,he,PERSON
72027,osu.32435017630211,55,Neal,PERSON
72028,pst.000046347077,74,She,PERSON
72029,mdp.39015014862448,14,him,PERSON
72030,dul1.ark:/13960/t8vb3f54w,178,his,PERSON
72031,uc1.b4095384,328,him,PERSON
72032,mdp.39015066059711,133,his,PERSON
72033,uc1.32106018321106,38,Ned,PERSON
72034,uc1.32106007387381,458,his,PERSON
72035,uc1.b4397888,39,she,PERSON
72036,uc1.$b610326,95,him,PERSON
72037,mdp.39015016454152,160,midnight,TIME
72038,mdp.39015014862471,120,Wallace,PERSON
72039,mdp.39015001511172,21,Velma Henry,PERSON
72040,wu.89098876212,30,She,PERSON
72041,mdp.39015004191832,101,Fran,PERSON
72042,emu.010001355021,312,Thornton,PERSON
72043,mdp.39015012214691,204,Gabriel,PERSON
72044,mdp.39015003636167,104,Dan,PERSON
72045,hvd.32044010537264,13,Patesville,PERSON
72046,uc1.$b803101,250,Linda,PERSON
72047,uc1.b3688127,128,her,PERSON
72048,mdp.39015012057637,223,him,PERSON
72049,mdp.39015073377973,16,Hosea Douglas,PERSON
72050,mdp.39015003977678,110,Tebbel,PERSON
72051,njp.32101074760685,264,March,DATE
72052,osu.32435055405872,13,Andersun,PERSON
72053,njp.32101066122597,196,she,PERSON
72054,uc1.b3470438,37,Illinois,LOCATION
72055,mdp.39015054095792,263,she,PERSON
72056,mdp.39015059415839,60,Bob,PERSON
72057,mdp.39015010399841,149,her,PERSON
72058,mdp.39015012057637,367,Coypel,PERSON
72059,mdp.39015033142137,159,she,PERSON
72060,mdp.39015018971088,61,she,PERSON
72061,mdp.39015014859253,259,He,PERSON
72062,uva.x004346812,272,his,PERSON
72063,uc2.ark:/13960/t1cj8877v,223,SUTTON K GRIGGS,PERSON
72064,dul1.ark:/13960/t8vb3f54w,183,he,PERSON
72065,uc1.32106002158183,392,Eva,PERSON
72066,uc1.32106014692526,121,he,PERSON
72067,miun.abw7392.0001.001,215,He,PERSON
72068,mdp.39015001511172,196,him,PERSON
72069,pst.000005442492,122,MarieLouise,PERSON
72070,dul1.ark:/13960/t6vx6fj7q,202,Richard,PERSON
72071,mdp.39015012856574,132,him,PERSON
72072,uc1.$b805413,34,him,PERSON
72073,uc1.b3973268,159,she,PERSON
72074,uc1.$b807567,186,his,PERSON
72075,mdp.39015041189922,75,morning,TIME
72076,mdp.39015002741612,199,Louisiana,LOCATION
72077,mdp.39015038025527,274,Herman,PERSON
72078,mdp.39015020648625,65,he,PERSON
72079,mdp.39015010399841,133,Askeri,LOCATION
72080,mdp.39015004729474,265,Marion,PERSON
72081,mdp.39015071237948,235,she,PERSON
72082,mdp.39015016452230,348,Helen,PERSON
72083,uc1.b3470471,104,He,PERSON
72084,mdp.39015053121862,72,him,PERSON
72085,mdp.39015054061430,71,he,PERSON
72086,dul1.ark:/13960/t8vb3f54w,304,he,PERSON
72087,uc1.$b76124,123,Hartnett,PERSON
72088,txu.059173005430726,156,she,PERSON
72089,uc1.32106012836174,314,her,PERSON
72090,uc1.32106002158183,201,him,PERSON
72091,mdp.39015001145047,308,her,PERSON
72092,uc2.ark:/13960/t09w0946z,197,He,PERSON
72093,mdp.39015011802579,99,Ed,PERSON
72094,mdp.39015015351599,161,him,PERSON
72095,osu.32435001929710,363,his,PERSON
72096,mdp.39015073389192,124,Senate,ORGANIZATION
72097,uiug.30112002544713,56,she,PERSON
72098,mdp.39015004128289,49,He,PERSON
72099,uc1.32106005672461,223,she,PERSON
72100,uc1.32106016182757,62,his,PERSON
72101,mdp.39015038579374,251,he,PERSON
72102,mdp.39015014862489,34,he,PERSON
72103,mdp.39015073377973,33,him,PERSON
72104,osu.32435017630211,50,She,PERSON
72105,uc1.$b119911,323,him,PERSON
72106,uc1.$b119911,111,He,PERSON
72107,mdp.39015019145260,303,Bart Byrce,PERSON
72108,uc1.b3711043,226,Ang,PERSON
72109,uc1.$b805688,49,She,PERSON
72110,mdp.39015031791232,57,she,PERSON
72111,nyp.33433076059314,520,he,PERSON
72112,mdp.39015046886894,189,her,PERSON
72113,mdp.39015014637402,477,his,PERSON
72114,inu.32000003479633,80,hers,PERSON
72115,mdp.39015001520702,180,his,PERSON
72116,uc1.$b805638,94,her,PERSON
72117,nc01.ark:/13960/t3mw3rp2b,198,his,PERSON
72118,mdp.39015014862257,79,he,PERSON
72119,mdp.39015059415839,23,Micheaux,PERSON
72120,uc1.$b120181,84,he,PERSON
72121,nc01.ark:/13960/t3hx2p070,234,his,PERSON
72122,mdp.39015003682385,170,she,PERSON
72123,mdp.39015014637402,309,He,PERSON
72124,mdp.39015002185265,383,weekend,DATE
72125,uc1.$b802237,115,supper,DATE
72126,mdp.39015024079330,195,him,PERSON
72127,uc1.b2838559,165,Ocee,PERSON
72128,dul1.ark:/13960/t6vx6fj7q,96,him,PERSON
72129,mdp.39015028095795,162,his,PERSON
72130,mdp.39015014862471,286,Morgan,PERSON
72131,mdp.39015046438019,102,her,PERSON
72132,mdp.39015050487928,84,Bob,PERSON
72133,mdp.39015004753730,51,he,PERSON
72134,mdp.39015053394543,39,He,PERSON
72135,njp.32101066122597,282,he,PERSON
72136,mdp.39015028489303,133,him,PERSON
72137,hvd.32044021096433,92,4,DATE
72138,mdp.39015001520603,289,Benny,PERSON
72139,mdp.39015026712524,78,his,PERSON
72140,hvd.32044019565514,158,Malah,PERSON
72141,mdp.39015008629795,35,Chinatown,LOCATION
72142,uc1.$b802645,67,he,PERSON
72143,uc1.$b799449,185,her,PERSON
72144,uiug.30112002544713,96,he,PERSON
72145,mdp.39015071237948,260,he,PERSON
72146,mdp.39015004191832,15,her,PERSON
72147,mdp.39015038025527,313,She,PERSON
72148,txu.059173025245647,228,Gomez,PERSON
72149,uc1.b3711043,21,him,PERSON
72150,mdp.39015014862497,315,Jed,PERSON
72151,mdp.39015004191832,45,Phil,PERSON
72152,uc1.32106002172291,98,her,PERSON
72153,mdp.39015061148626,163,his,PERSON
72154,mdp.39015040116777,142,him,PERSON
72155,uc1.32106007387381,93,Supercargo,PERSON
72156,uiuc.3004694,152,him,PERSON
72157,uc1.$b802359,271,Heloise,PERSON
72158,mdp.39015014139243,273,Clement,PERSON
72159,hvd.32044021096433,226,his,PERSON
72160,uc1.32106007902726,249,his,PERSON
72161,uc1.32106002158183,215,Bob,PERSON
72162,mdp.39015018046923,267,Mississippi,LOCATION
72163,mdp.39015001145047,58,she,PERSON
72164,mdp.39015035342958,241,Miranda,PERSON
72165,mdp.39015004191832,187,Terry,PERSON
72166,mdp.39015012214691,126,he,PERSON
72167,uc1.b2839252,26,He,PERSON
72168,uc1.$b802495,95,Apres,PERSON
72169,uva.x004532923,111,Rida,PERSON
72170,mdp.39015025358220,11,he,PERSON
72171,uc1.$b805638,194,her,PERSON
72172,mdp.39015008163613,76,his,PERSON
72173,txu.059173018339015,86,Blue Mountains,LOCATION
72174,inu.30000007418811,164,he,PERSON
72175,mdp.39015020728666,16,Maryland,LOCATION
72176,uva.x030788124,225,Bishop,PERSON
72177,mdp.39015046816164,76,he,PERSON
72178,uc1.32106010537014,90,his,PERSON
72179,mdp.39015001520603,45,Bessie,PERSON
72180,mdp.39015002741612,277,Smith,PERSON
72181,mdp.39015040104955,72,his,PERSON
72182,mdp.39015040637855,14,Van Rijn,PERSON
72183,uc1.b4495386,69,Lilly,ORGANIZATION
72184,mdp.39015019145260,225,Ivan,PERSON
72185,uc1.$b799449,133,Jule,PERSON
72186,uc1.$b610326,206,he,PERSON
72187,mdp.39015047473577,231,Jadine,PERSON
72188,mdp.39015001511172,287,Pentagon,ORGANIZATION
72189,mdp.39015002340258,14,Sun,PERSON
72190,mdp.39015004128289,16,He,PERSON
72191,mdp.39015016415658,216,He,PERSON
72192,mdp.39015059435944,33,he,PERSON
72193,mdp.39015014637402,170,her,PERSON
72194,emu.010001355021,262,his,PERSON
72195,mdp.39015003635185,244,Baptist,MISC
72196,uc1.$b610326,55,Thompson,PERSON
72197,mdp.39015013742807,40,Ellis,PERSON
72198,mdp.39015014862471,45,Mississippi,LOCATION
72199,dul1.ark:/13960/t8vb3f54w,115,he,PERSON
72200,mdp.39015025101117,78,He,PERSON
72201,mdp.39015002340217,229,Puccini,PERSON
72202,uc1.$b805570,160,Ralph,PERSON
72203,uc1.$b312802,219,Kenneth,PERSON
72204,umn.31951002320734j,309,Jackson,PERSON
72205,mdp.39015002169061,77,her,PERSON
72206,uc1.32106002174701,201,she,PERSON
72207,mdp.39015016454574,205,Marcus Cox,PERSON
72208,mdp.39015002741612,58,him,PERSON
72209,mdp.39015066059711,90,He,PERSON
72210,uc1.32106007393728,102,he,PERSON
72211,mdp.39015024079330,184,his,PERSON
72212,nc01.ark:/13960/t1mg7zs6x,89,He,PERSON
72213,inu.32000003479633,207,Sara,PERSON
72214,mdp.39015031233243,234,World,ORGANIZATION
72215,mdp.39015002318718,129,Digger,PERSON
72216,mdp.39015004729474,203,her,PERSON
72217,uc1.$b799449,58,Jule,PERSON
72218,uc1.$b510296,46,he,PERSON
72219,pst.000005442492,187,Turkey,LOCATION
72220,mdp.39015016440656,76,P. J. Clarke-type,PERSON
72221,uc1.32106002143938,231,Conquian,MISC
72222,uc1.b3711043,24,he,PERSON
72223,mdp.39015010399841,53,her,PERSON
72224,uc1.$b102361,163,her,PERSON
72225,mdp.39015043798431,25,his,PERSON
72226,uc1.b3688127,78,his,PERSON
72227,emu.010001070551,151,Olivia,PERSON
72228,uc1.b4095384,122,him,PERSON
72229,uc1.b4450909,86,Annabelle,PERSON
72230,mdp.39015034312598,165,him,PERSON
72231,uc1.32106005672461,125,his,PERSON
72232,uva.x000457192,137,he,PERSON
72233,dul1.ark:/13960/t6vx6fj7q,212,he,PERSON
72234,mdp.39015050487928,213,he,PERSON
72235,mdp.39015018046923,194,Negro,MISC
72236,mdp.39015010399841,361,His,PERSON
72237,uc1.$b803101,388,him,PERSON
72238,uc1.b4095384,62,him,PERSON
72239,mdp.39015001511172,280,his,PERSON
72240,uc1.$b63692,190,he,PERSON
72241,mdp.39015002375338,194,him,PERSON
72242,mdp.39015024079561,115,B.J.,PERSON
72243,ucbk.ark:/28722/h20g1b,19,she,PERSON
72244,uc2.ark:/13960/t09w0946z,183,his,PERSON
72245,mdp.39015014135811,271,He,PERSON
72246,mdp.39015047473577,269,him,PERSON
72247,uc1.$b802637,28,he,PERSON
72248,umn.31951001812203j,11,He,PERSON
72249,mdp.39015002781840,252,John,PERSON
72250,uc2.ark:/13960/t5fb4xm9r,48,Hezekiah,PERSON
72251,uc1.b3711121,216,Adolf Hitler,PERSON
72252,inu.30000007418811,259,Bita,PERSON
72253,uc1.32106007387381,504,he,PERSON
72254,mdp.39015030113016,19,Belle,LOCATION
72255,mdp.39015009022487,87,her,PERSON
72256,mdp.39015073377973,41,him,PERSON
72257,mdp.39015020712173,156,her,PERSON
72258,mdp.39015011359729,192,Lawrence,PERSON
72259,mdp.39015040104955,150,Chicago,LOCATION
72260,mdp.39015012214691,189,She,PERSON
72261,mdp.39015031791232,18,Uncle Jefferson,PERSON
72262,mdp.39015053538297,77,Spanish,MISC
72263,mdp.39015012057637,123,she,PERSON
72264,uc1.$b312452,76,Virginia,LOCATION
72265,mdp.39015018046923,148,Andover,LOCATION
72266,uc1.b4097270,272,she,PERSON
72267,inu.30000007418811,120,Herald Newton,PERSON
72268,mdp.39015028489303,219,she,PERSON
72269,uc1.b4495386,49,his,PERSON
72270,nc01.ark:/13960/t9p279r4b,224,Sandy,PERSON
72271,mdp.39015021979961,102,her,PERSON
72272,uc1.b4368522,362,night,TIME
72273,mdp.39015038579374,172,his,PERSON
72274,mdp.39015030747045,67,she,PERSON
72275,mdp.39015015209623,407,Sonny,PERSON
72276,uc2.ark:/13960/t6k06z120,55,Elva,PERSON
72277,nyp.33433076059314,506,she,PERSON
72278,uc1.31822013860861,199,Ahmed,PERSON
72279,mdp.39015014139243,215,Stone,PERSON
